SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0003910	http://purl.obolibrary.org/obo/UBERON_0006950	0.909
http://purl.obolibrary.org/obo/BTO_0002783	http://purl.obolibrary.org/obo/UBERON_0001138	0.926
http://purl.obolibrary.org/obo/BTO_0002485	http://purl.obolibrary.org/obo/UBERON_0009721	0.665
http://purl.obolibrary.org/obo/BTO_0004368	http://purl.obolibrary.org/obo/UBERON_0007228	0.951
http://purl.obolibrary.org/obo/BTO_0004088	http://purl.obolibrary.org/obo/UBERON_0001334	0.864
http://purl.obolibrary.org/obo/BTO_0000345	http://purl.obolibrary.org/obo/UBERON_0006925	0.831
http://purl.obolibrary.org/obo/BTO_0000082	http://purl.obolibrary.org/obo/UBERON_0000079	0.881
http://purl.obolibrary.org/obo/BTO_0004051	http://purl.obolibrary.org/obo/CL_0000103	0.777
http://purl.obolibrary.org/obo/BTO_0004089	http://purl.obolibrary.org/obo/UBERON_0001333	0.887
http://purl.obolibrary.org/obo/BTO_0001024	http://purl.obolibrary.org/obo/CL_0000604	0.816
http://purl.obolibrary.org/obo/BTO_0002177	http://purl.obolibrary.org/obo/PR_Q9Z0D9	0.649
http://purl.obolibrary.org/obo/BTO_0001845	http://purl.obolibrary.org/obo/UBERON_0002031	0.806
http://purl.obolibrary.org/obo/BTO_0003663	http://purl.obolibrary.org/obo/UBERON_0014664	0.944
http://purl.obolibrary.org/obo/BTO_0004712	http://purl.obolibrary.org/obo/CL_0000438	0.824
http://purl.obolibrary.org/obo/BTO_0002542	http://purl.obolibrary.org/obo/UBERON_0011532	0.743
http://purl.obolibrary.org/obo/BTO_0003662	http://purl.obolibrary.org/obo/UBERON_0014663	0.945
http://purl.obolibrary.org/obo/BTO_0001632	http://purl.obolibrary.org/obo/UBERON_0000389	0.92
http://purl.obolibrary.org/obo/BTO_0004528	http://purl.obolibrary.org/obo/UBERON_8410037	0.934
http://purl.obolibrary.org/obo/BTO_0003473	http://purl.obolibrary.org/obo/GO_0043312	0.661
http://purl.obolibrary.org/obo/BTO_0003002	http://purl.obolibrary.org/obo/UBERON_0000458	0.89
http://purl.obolibrary.org/obo/BTO_0000725	http://purl.obolibrary.org/obo/CL_0000037	0.919
http://purl.obolibrary.org/obo/BTO_0005754	http://purl.obolibrary.org/obo/CL_0002549	0.687
http://purl.obolibrary.org/obo/BTO_0005055	http://purl.obolibrary.org/obo/UBERON_0002542	0.897
http://purl.obolibrary.org/obo/BTO_0006248	http://purl.obolibrary.org/obo/UBERON_0004016	0.846
http://purl.obolibrary.org/obo/BTO_0001300	http://purl.obolibrary.org/obo/CL_0000034	0.766
http://purl.obolibrary.org/obo/BTO_0004711	http://purl.obolibrary.org/obo/UBERON_0003153	0.721
http://purl.obolibrary.org/obo/BTO_0003966	http://purl.obolibrary.org/obo/UBERON_0027309	0.75
http://purl.obolibrary.org/obo/BTO_0001633	http://purl.obolibrary.org/obo/UBERON_0000390	0.952
http://purl.obolibrary.org/obo/BTO_0000227	http://purl.obolibrary.org/obo/UBERON_0001017	0.908
http://purl.obolibrary.org/obo/BTO_0000174	http://purl.obolibrary.org/obo/UBERON_0002050	0.841
http://purl.obolibrary.org/obo/BTO_0004686	http://purl.obolibrary.org/obo/UBERON_0002499	0.943
http://purl.obolibrary.org/obo/BTO_0004878	http://purl.obolibrary.org/obo/UBERON_2001324	0.852
