SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/CL_0002382	http://purl.obolibrary.org/obo/mesh_C000692146	0.528
http://purl.obolibrary.org/obo/GO_0005524	http://purl.obolibrary.org/obo/mesh_C022920	0.831
http://purl.obolibrary.org/obo/UBERON_0005893	http://purl.obolibrary.org/obo/mesh_D007867	0.824
http://purl.obolibrary.org/obo/UBERON_0005057	http://purl.obolibrary.org/obo/mesh_D007116	0.724
http://purl.obolibrary.org/obo/PR_Q99259	http://purl.obolibrary.org/obo/mesh_C000601760	0.587
http://purl.obolibrary.org/obo/GO_0043559	http://purl.obolibrary.org/obo/mesh_D007330	0.717
http://purl.obolibrary.org/obo/UBERON_0000021	http://purl.obolibrary.org/obo/mesh_D017577	0.691
http://purl.obolibrary.org/obo/UBERON_0012477	http://purl.obolibrary.org/obo/mesh_C567524	0.736
http://purl.obolibrary.org/obo/GO_0031975	http://purl.obolibrary.org/obo/mesh_D009685	0.75
http://purl.obolibrary.org/obo/UBERON_0006725	http://purl.obolibrary.org/obo/mesh_D055493	0.816
http://purl.obolibrary.org/obo/PR_000001008	http://purl.obolibrary.org/obo/mesh_D039482	0.804
http://purl.obolibrary.org/obo/PR_000013502	http://purl.obolibrary.org/obo/mesh_D047493	0.815
http://purl.obolibrary.org/obo/UBERON_0002381	http://purl.obolibrary.org/obo/mesh_D010369	0.811
http://purl.obolibrary.org/obo/UBERON_0000053	http://purl.obolibrary.org/obo/mesh_D008267	0.666
http://purl.obolibrary.org/obo/UBERON_0002302	http://purl.obolibrary.org/obo/mesh_D009203	0.823
http://purl.obolibrary.org/obo/GO_0030073	http://purl.obolibrary.org/obo/mesh_D000078790	0.795
http://purl.obolibrary.org/obo/PR_Q13445	http://purl.obolibrary.org/obo/mesh_C471608	0.577
http://purl.obolibrary.org/obo/UBERON_0005499	http://purl.obolibrary.org/obo/mesh_D058967	0.522
http://purl.obolibrary.org/obo/PR_000001456	http://purl.obolibrary.org/obo/mesh_C418611	0.568
http://purl.obolibrary.org/obo/GO_0032868	http://purl.obolibrary.org/obo/mesh_D007328	0.726
http://purl.obolibrary.org/obo/UBERON_0005001	http://purl.obolibrary.org/obo/mesh_D003138	0.864
http://purl.obolibrary.org/obo/NCBITaxon_4932	http://purl.obolibrary.org/obo/mesh_D000069983	0.797
http://purl.obolibrary.org/obo/UBERON_0002062	http://purl.obolibrary.org/obo/mesh_D054089	0.746
http://purl.obolibrary.org/obo/GO_1905429	http://purl.obolibrary.org/obo/mesh_D051308	0.65
http://purl.obolibrary.org/obo/PR_Q03347	http://purl.obolibrary.org/obo/mesh_D000072056	0.734
http://purl.obolibrary.org/obo/GO_0040008	http://purl.obolibrary.org/obo/mesh_D006131	0.582
http://purl.obolibrary.org/obo/UBERON_0001786	http://purl.obolibrary.org/obo/mesh_D007253	0.593
http://purl.obolibrary.org/obo/UBERON_0001881	http://purl.obolibrary.org/obo/mesh_D020670	0.672
http://purl.obolibrary.org/obo/PR_000001861	http://purl.obolibrary.org/obo/mesh_D039641	0.839
http://purl.obolibrary.org/obo/GO_0051258	http://purl.obolibrary.org/obo/mesh_C090634	0.675
http://purl.obolibrary.org/obo/CL_0002322	http://purl.obolibrary.org/obo/mesh_D053595	0.87
http://purl.obolibrary.org/obo/PR_000003457	http://purl.obolibrary.org/obo/mesh_D000072179	0.693
http://purl.obolibrary.org/obo/UBERON_0001091	http://purl.obolibrary.org/obo/mesh_D014070	0.717
http://purl.obolibrary.org/obo/UBERON_0002512	http://purl.obolibrary.org/obo/mesh_D003338	0.771
http://purl.obolibrary.org/obo/GO_0060468	http://purl.obolibrary.org/obo/mesh_D000074606	0.697
http://purl.obolibrary.org/obo/CL_0002092	http://purl.obolibrary.org/obo/mesh_D001854	0.848
http://purl.obolibrary.org/obo/UBERON_4000020	http://purl.obolibrary.org/obo/mesh_D000091083	0.781
http://purl.obolibrary.org/obo/UBERON_0001899	http://purl.obolibrary.org/obo/mesh_D019261	0.795
http://purl.obolibrary.org/obo/GO_0021618	http://purl.obolibrary.org/obo/mesh_D020437	0.74
http://purl.obolibrary.org/obo/GO_0016301	http://purl.obolibrary.org/obo/mesh_C019288	0.747
http://purl.obolibrary.org/obo/CL_0002488	http://purl.obolibrary.org/obo/mesh_D015726	0.688
http://purl.obolibrary.org/obo/PR_000014046	http://purl.obolibrary.org/obo/mesh_C056502	0.604
http://purl.obolibrary.org/obo/PR_000007152	http://purl.obolibrary.org/obo/mesh_D047209	0.63
http://purl.obolibrary.org/obo/CL_0000740	http://purl.obolibrary.org/obo/mesh_D012165	0.756
http://purl.obolibrary.org/obo/GO_0005575	http://purl.obolibrary.org/obo/mesh_D040461	0.614
http://purl.obolibrary.org/obo/UBERON_0013702	http://purl.obolibrary.org/obo/mesh_D014915	0.675
http://purl.obolibrary.org/obo/UBERON_0001351	http://purl.obolibrary.org/obo/mesh_D009301	0.815
