SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_9	http://purl.obolibrary.org/obo/mesh_C056218	0.662
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_447	http://purl.obolibrary.org/obo/mesh_C093460	0.451
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_54	http://purl.obolibrary.org/obo/mesh_C077240	0.638
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_186	http://purl.obolibrary.org/obo/mesh_C554366	0.597
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_212	http://purl.obolibrary.org/obo/mesh_C550632	0.6
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_218	http://purl.obolibrary.org/obo/mesh_C104755	0.551
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_258	http://purl.obolibrary.org/obo/mesh_C479518	0.513
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_732	http://purl.obolibrary.org/obo/mesh_C035051	0.44
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_5	http://purl.obolibrary.org/obo/mesh_C452197	0.675
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_221	http://purl.obolibrary.org/obo/mesh_C504718	0.572
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_748	http://purl.obolibrary.org/obo/mesh_C494048	0.501
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#pseudogene_group	http://purl.obolibrary.org/obo/mesh_D005785	0.504
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_18	http://purl.obolibrary.org/obo/mesh_C500055	0.621
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_638	http://purl.obolibrary.org/obo/mesh_C060747	0.428
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_622	http://purl.obolibrary.org/obo/mesh_C010649	0.468
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_27	http://purl.obolibrary.org/obo/mesh_C050142	0.57
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_85	http://purl.obolibrary.org/obo/mesh_C041216	0.582
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_10	http://purl.obolibrary.org/obo/mesh_C121202	0.622
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_29	http://purl.obolibrary.org/obo/mesh_C052685	0.589
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_987	http://purl.obolibrary.org/obo/mesh_C492680	0.525
