SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0002377	http://purl.obolibrary.org/obo/mesh_C000609657	0.155
http://purl.obolibrary.org/obo/BTO_0004256	http://purl.obolibrary.org/obo/mesh_C000638292	0.135
http://purl.obolibrary.org/obo/BTO_0004712	http://purl.obolibrary.org/obo/mesh_C037248	0.179
http://purl.obolibrary.org/obo/BTO_0001244	http://purl.obolibrary.org/obo/mesh_C000642223	0.137
http://purl.obolibrary.org/obo/BTO_0006304	http://purl.obolibrary.org/obo/mesh_C082604	0.13
http://purl.obolibrary.org/obo/BTO_0003893	http://purl.obolibrary.org/obo/mesh_C580751	0.134
http://purl.obolibrary.org/obo/BTO_0000165	http://purl.obolibrary.org/obo/mesh_C000717067	0.122
http://purl.obolibrary.org/obo/BTO_0003585	http://purl.obolibrary.org/obo/mesh_C482068	0.134
http://purl.obolibrary.org/obo/BTO_0001928	http://purl.obolibrary.org/obo/mesh_D053502	0.157
http://purl.obolibrary.org/obo/BTO_0004021	http://purl.obolibrary.org/obo/mesh_C558379	0.182
http://purl.obolibrary.org/obo/BTO_0000303	http://purl.obolibrary.org/obo/mesh_C045651	0.117
http://purl.obolibrary.org/obo/BTO_0001583	http://purl.obolibrary.org/obo/mesh_C000603409	0.198
http://purl.obolibrary.org/obo/BTO_0003294	http://purl.obolibrary.org/obo/mesh_C043634	0.254
http://purl.obolibrary.org/obo/BTO_0005121	http://purl.obolibrary.org/obo/mesh_C028451	0.22
http://purl.obolibrary.org/obo/BTO_0001705	http://purl.obolibrary.org/obo/mesh_C000622367	0.11
http://purl.obolibrary.org/obo/BTO_0005582	http://purl.obolibrary.org/obo/mesh_C043548	0.147
http://purl.obolibrary.org/obo/BTO_0006009	http://purl.obolibrary.org/obo/mesh_C413884	0.174
http://purl.obolibrary.org/obo/BTO_0002254	http://purl.obolibrary.org/obo/mesh_D020377	0.156
http://purl.obolibrary.org/obo/BTO_0001661	http://purl.obolibrary.org/obo/mesh_C087822	0.171
http://purl.obolibrary.org/obo/BTO_0002813	http://purl.obolibrary.org/obo/mesh_D007159	0.113
http://purl.obolibrary.org/obo/BTO_0002718	http://purl.obolibrary.org/obo/mesh_C072942	0.191
http://purl.obolibrary.org/obo/BTO_0000223	http://purl.obolibrary.org/obo/mesh_D018243	0.114
http://purl.obolibrary.org/obo/BTO_0000538	http://purl.obolibrary.org/obo/mesh_C037794	0.143
http://purl.obolibrary.org/obo/BTO_0005272	http://purl.obolibrary.org/obo/mesh_C000645602	0.158
http://purl.obolibrary.org/obo/BTO_0002909	http://purl.obolibrary.org/obo/mesh_C514927	0.194
http://purl.obolibrary.org/obo/BTO_0006191	http://purl.obolibrary.org/obo/mesh_C537996	0.161
http://purl.obolibrary.org/obo/BTO_0002315	http://purl.obolibrary.org/obo/mesh_D000092802	0.135
http://purl.obolibrary.org/obo/BTO_0003750	http://purl.obolibrary.org/obo/mesh_C000660169	0.122
http://purl.obolibrary.org/obo/BTO_0001013	http://purl.obolibrary.org/obo/mesh_C000693426	0.143
